year, month, day, dow, hol, ObsCode, dcnn,Pstn,Tdry,RH,N8,rd,sss
1990,12,30,7_su,x,"PktReg",5576,1006.5,3.7,82,0,0,4.3
1990,12,31,1_mo,NE,"PktReg",5576,1003.8,6.9,88,6,1,1.5
1991,01,01,2_tu,NY,"PktReg",5576,1009.0,2.1,89,5,1,0.6
1991,01,02,3_we,x,"PktReg",5576,991.7,11.1,86,7,1,0.6
1991,01,03,4_th,x,"PktReg",5576,1000.0,6.5,82,5,1,1.7
1991,01,04,5_fr,x,"PktReg",5576,997.3,4.0,77,6,1,1.5
1991,01,05,6_sa,x,"PktReg",5576,989.2,7.9,80,6,1,3.2
1991,01,06,7_su,x,"PktReg",5576,994.2,5.0,66,1,1,2.8
1991,01,07,1_mo,x,"PktReg",5576,991.5,4.6,79,3,0,4.8
1991,01,08,2_tu,x,"PktReg",5576,995.0,5.4,86,8,1,0.0
1991,01,09,3_we,x,"PktReg",5576,990.9,8.0,75,7,1,2.7
1991,01,10,4_th,x,"PktReg",5576,990.0,8.1,60,3,1,1.1
1991,01,11,5_fr,x,"PktReg",5576,1000.0,5.4,86,3,1,2.8
1991,01,12,6_sa,x,"PktReg",5576,1012.2,0.3,96,9,0,3.7
1991,01,13,7_su,x,"PktReg",5576,1029.8,-0.9,87,1,0,6.6
1991,01,14,1_mo,x,"PktReg",5576,1031.1,0.3,96,2,0,6.7
1991,01,15,2_tu,x,"PktReg",5576,1020.5,-0.2,86,1,0,6.9
1991,01,16,3_we,x,"PktReg",5576,1017.4,-0.9,87,0,0,2.2
1991,01,17,4_th,x,"PktReg",5576,1012.7,6.9,88,8,1,0.0
1991,01,18,5_fr,x,"PktReg",5576,1017.9,6.8,97,8,1,0.0
1991,01,19,6_sa,x,"PktReg",5576,1020.6,2.7,96,0,0,6.1
1991,01,20,7_su,x,"PktReg",5576,1027.3,6.9,96,8,0,0.6
1991,01,21,1_mo,x,"PktReg",5576,1031.3,6.8,97,7,0,6.1
1991,01,22,2_tu,x,"PktReg",5576,1035.5,2.7,88,7,0,0.6
1991,01,23,3_we,x,"PktReg",5576,1035.1,3.5,90,7,0,0.0
1991,01,24,4_th,x,"PktReg",5576,1031.7,1.0,81,8,0,1.7
1991,01,25,5_fr,x,"PktReg",5576,1030.1,1.0,81,6,0,0.0
1991,01,26,6_sa,x,"PktReg",5576,1027.8,2.1,84,8,1,0.0
1991,01,27,7_su,x,"PktReg",5576,1029.0,1.7,96,8,0,0.0
1991,01,28,1_mo,x,"PktReg",5576,1025.2,3.2,81,8,0,0.0
1991,01,29,2_tu,x,"PktReg",5576,1020.1,1.0,77,8,0,0.0
1991,01,30,3_we,x,"PktReg",5576,1018.8,0.6,92,8,0,0.0
1991,01,31,4_th,x,"PktReg",5576,1017.8,0.3,98,8,1,0.0
1991,02,01,5_fr,x,"PktReg",5576,1016.1,0.1,96,6,1,0.2
1991,02,02,6_sa,x,"PktReg",5576,1023.1,-0.7,95,8,0,2.1
1991,02,03,7_su,x,"PktReg",5576,1022.9,-1.0,87,6,0,3.2
1991,02,04,1_mo,x,"PktReg",5576,1027.1,-1.7,86,7,0,1.8
1991,02,05,2_tu,x,"PktReg",5576,1029.9,-0.5,93,5,0,1.9
1991,02,06,3_we,x,"PktReg",5576,1023.2,-1.0,97,5,0,3.9
1991,02,07,4_th,x,"PktReg; charts gives rain duration of 0.0; stuck due to snow?, ignore",5576,1014.1,-6.2,81,7,1,0.1
1991,02,08,5_fr,x,"PktReg; Smortimer/barograph suggests change pressure from 991.0/997.1 to 1001.0/1007.1",5576,1001.0,-3.8,94,8,1,0.0
1991,02,09,6_sa,x,"PktReg",5576,998.4,-6.2,94,8,0,0.9
1991,02,10,7_su,x,"PktReg",5576,1003.2,-4.2,96,8,0,0.0
1991,02,11,1_mo,x,"PktReg",5576,1012.1,-2.2,96,0,0,7.7
1991,02,12,2_tu,x,"PktReg",5576,1015.6,-2.1,94,7,1,0.2
1991,02,13,3_we,x,"PktReg",5576,1017.0,-1.3,94,6,0,1.4
1991,02,14,4_th,x,"PktReg",5576,1019.0,-3.4,94,2,1,7.4
1991,02,15,5_fr,x,"PktReg",5576,997.0,6.0,97,8,1,0.8
1991,02,16,6_sa,x,"PktReg",5576,998.3,1.9,82,2,0,6.8
1991,02,17,7_su,x,"PktReg",5576,1005.6,1.6,93,7,0,2.7
1991,02,18,1_mo,x,"PktReg",5576,1008.3,2.5,91,7,0,1.8
1991,02,19,2_tu,x,"PktReg",5576,1011.2,-2.4,98,9,0,3.2
1991,02,20,3_we,x,"PktReg",5576,1003.5,4.6,94,8,1,0.0
1991,02,21,4_th,x,"PktReg",5576,997.7,6.0,99,8,1,0.0
1991,02,22,5_fr,x,"PktReg",5576,1003.7,6.0,83,7,1,1.1
1991,02,23,6_sa,x,"PktReg",5576,1007.4,10.7,91,8,1,0.0
1991,02,24,7_su,x,"PktReg",5576,1013.1,9.8,83,7,1,0.0
1991,02,25,1_mo,x,"PktReg",5576,1019.9,2.9,97,9,0,2.1
1991,02,26,2_tu,x,"PktReg",5576,1013.4,8.6,93,8,0,0.7
1991,02,27,3_we,x,"PktReg",5576,1010.1,5.0,98,9,1,0.0
1991,02,28,4_th,x,"PktReg",5576,1004.0,2.1,98,9,0,2.9
1991,03,01,5_fr,x,"PktReg",5576,1007.6,2.6,96,7,0,3.9
1991,03,02,6_sa,x,"PktReg",5576,1004.3,2.6,93,8,1,0.2
1991,03,03,7_su,x,"PktReg",5576,1011.8,6.5,80,6,0,6.9
1991,03,04,1_mo,x,"PktReg",5576,1012.5,6.4,82,8,1,0.0
1991,03,05,2_tu,x,"PktReg",5576,1000.1,9.0,89,7,1,0.1
1991,03,06,3_we,x,"PktReg",5576,990.6,9.6,99,8,1,0.4
1991,03,07,4_th,x,"PktReg",5576,984.1,8.4,97,7,1,3.1
1991,03,08,5_fr,x,"PktReg",5576,980.2,10.9,81,4,0,4.6
1991,03,09,6_sa,x,"PktReg",5576,987.0,8.9,89,8,0,0.2
1991,03,10,7_su,x,"PktReg",5576,998.8,8.3,96,8,1,0.0
1991,03,11,1_mo,x,"PktReg",5576,1005.2,9.6,95,8,0,0.3
1991,03,12,2_tu,x,"PktReg",5576,1003.8,10.4,99,8,0,0.0
1991,03,13,3_we,x,"PktReg; observer error with rainfall chart, duration should be 0 and not 0.5, changed here",5576,1007.1,8.3,97,9,0,7.9
1991,03,14,4_th,x,"PktReg",5576,1007.3,8.3,92,8,0,0.3
1991,03,15,5_fr,x,"PktReg",5576,1005.2,8.0,76,8,1,0.1
1991,03,16,6_sa,x,"PktReg",5576,996.3,10.7,91,8,1,0.0
1991,03,17,7_su,x,"PktReg",5576,992.7,9.5,89,7,0,0.3
1991,03,18,1_mo,x,"PktReg",5576,1011.1,5.6,97,6,1,1.3
1991,03,19,2_tu,x,"PktReg",5576,1002.8,12.1,90,8,0,1.1
1991,03,20,3_we,x,"PktReg",5576,1007.8,10.6,94,8,1,0.0
1991,03,21,4_th,x,"PktReg",5576,998.6,8.9,84,7,1,4.0
1991,03,22,5_fr,x,"PktReg",5576,1003.4,5.6,85,5,1,3.8
1991,03,23,6_sa,x,"PktReg",5576,1006.4,4.9,78,6,0,5.2
1991,03,24,7_su,x,"PktReg",5576,1015.1,6.5,76,3,0,2.9
1991,03,25,1_mo,x,"PktReg",5576,1022.1,6.0,70,1,0,10.6
1991,03,26,2_tu,x,"PktReg",5576,1013.2,6.4,78,8,0,0.0
1991,03,27,3_we,x,"PktReg",5576,1016.8,6.9,77,2,0,10.3
1991,03,28,4_th,x,"PktReg",5576,1026.0,8.2,75,3,0,6.8
1991,03,29,5_fr,EF,"PktReg",5576,1028.6,6.4,70,7,0,5.6
1991,03,30,6_sa,ES,"PktReg",5576,1025.5,2.0,98,7,0,7.6
1991,03,31,7_su,EA,"PktReg",5576,1022.0,10.3,78,8,0,3.1
1991,04,01,1_mo,EM,"PktReg",5576,1009.7,9.5,82,8,1,0.0
1991,04,02,2_tu,x,"PktReg",5576,995.8,10.0,92,8,1,0.0
1991,04,03,3_we,x,"PktReg",5576,994.4,8.3,70,2,1,9.1
1991,04,04,4_th,x,"PktReg",5576,983.2,6.4,90,8,1,2.8
1991,04,05,5_fr,x,"PktReg",5576,986.1,7.4,91,8,1,0.6
1991,04,06,6_sa,x,"PktReg",5576,1008.3,8.3,70,6,1,3.2
1991,04,07,7_su,x,"PktReg",5576,1004.7,9.4,67,4,1,5.5
1991,04,08,1_mo,x,"PktReg",5576,1016.6,9.7,78,8,0,4.2
1991,04,09,2_tu,x,"PktReg",5576,1022.8,8.4,90,4,0,3.0
1991,04,10,3_we,x,"PktReg",5576,1018.2,11.9,71,6,0,5.8
1991,04,11,4_th,x,"PktReg",5576,1012.5,12.8,75,2,0,7.3
1991,04,12,5_fr,x,"PktReg",5576,1008.3,12.0,80,6,1,5.6
1991,04,13,6_sa,x,"PktReg",5576,1017.2,12.4,70,0,0,10.0
1991,04,14,7_su,x,"PktReg",5576,1024.3,7.5,61,7,0,3.1
1991,04,15,1_mo,x,"PktReg",5576,1027.1,7.6,84,8,0,8.2
1991,04,16,2_tu,x,"PktReg",5576,1025.0,7.8,68,6,0,5.4
1991,04,17,3_we,x,"PktReg",5576,1020.6,5.9,60,4,0,6.8
1991,04,18,4_th,x,"PktReg",5576,1012.1,5.5,69,7,1,0.4
1991,04,19,5_fr,x,"PktReg",5576,1006.3,5.4,84,6,1,4.7
1991,04,20,6_sa,x,"PktReg",5576,1014.3,2.6,75,7,0,5.5
1991,04,21,7_su,x,"PktReg",5576,1011.3,6.1,67,7,1,2.2
1991,04,22,1_mo,x,"PktReg",5576,1012.8,7.0,61,5,0,9.3
1991,04,23,2_tu,x,"PktReg",5576,1018.2,8.0,59,7,0,2.9
1991,04,24,3_we,x,"PktReg",5576,1013.6,9.8,73,7,0,3.4
1991,04,25,4_th,x,"PktReg",5576,1005.2,8.1,63,8,1,0.8
1991,04,26,5_fr,x,"PktReg",5576,1010.9,7.9,89,7,0,7.9
1991,04,27,6_sa,x,"PktReg",5576,1009.1,7.0,87,8,0,6.8
1991,04,28,7_su,x,"PktReg",5576,1014.5,8.6,64,2,0,11.2
1991,04,29,1_mo,x,"PktReg",5576,1015.9,8.5,77,8,1,0.0
1991,04,30,2_tu,x,"PktReg",5576,1003.1,7.0,93,8,1,0.0
1991,05,01,3_we,x,"PktReg",5576,1012.7,6.5,90,8,0,0.1
1991,05,02,4_th,x,"PktReg",5576,1021.5,7.5,62,8,0,3.8
1991,05,03,5_fr,x,"PktReg",5576,1020.6,6.4,65,8,1,4.6
1991,05,04,6_sa,M6,"PktReg",5576,1011.1,6.2,82,8,0,4.2
1991,05,05,7_su,M7,"PktReg",5576,1011.8,8.1,74,7,0,0.1
1991,05,06,1_mo,MB,"PktReg",5576,1010.4,6.5,71,8,0,1.1
1991,05,07,2_tu,x,"PktReg",5576,1004.3,10.0,72,6,1,1.8
1991,05,08,3_we,x,"PktReg",5576,1010.2,10.0,76,6,0,0.4
1991,05,09,4_th,x,"PktReg",5576,1015.3,10.0,48,2,0,12.4
1991,05,10,5_fr,x,"PktReg",5576,1013.8,12.7,62,7,0,6.9
1991,05,11,6_sa,x,"PktReg",5576,1012.2,13.5,63,6,0,3.1
1991,05,12,7_su,x,"PktReg",5576,1017.5,12.3,59,4,0,10.7
1991,05,13,1_mo,x,"PktReg",5576,1019.0,13.1,88,7,0,4.0
1991,05,14,2_tu,x,"PktReg",5576,1023.9,11.8,61,7,0,8.5
1991,05,15,3_we,x,"PktReg",5576,1024.9,10.9,75,6,1,5.5
1991,05,16,4_th,x,"PktReg",5576,1021.7,9.4,82,8,1,0.1
1991,05,17,5_fr,x,"PktReg",5576,1020.5,9.5,97,8,1,0.0
1991,05,18,6_sa,x,"PktReg",5576,1021.5,11.0,90,8,0,0.2
1991,05,19,7_su,x,"PktReg",5576,1017.7,12.7,87,8,0,0.8
1991,05,20,1_mo,x,"PktReg",5576,1020.2,12.4,88,8,0,6.2
1991,05,21,2_tu,x,"PktReg",5576,1027.2,18.5,74,3,0,8.7
1991,05,22,3_we,x,"PktReg",5576,1030.4,16.7,77,4,0,9.2
1991,05,23,4_th,x,"PktReg",5576,1029.2,14.9,85,8,0,2.4
1991,05,24,5_fr,x,"PktReg",5576,1026.1,12.5,95,8,0,0.6
1991,05,25,6_sa,L6,"PktReg",5576,1024.9,15.0,78,0,0,11.0
1991,05,26,7_su,L7,"PktReg",5576,1025.1,14.4,81,8,0,0.1
1991,05,27,1_mo,LS,"PktReg",5576,1025.8,15.9,63,5,0,8.0
1991,05,28,2_tu,x,"PktReg",5576,1022.7,10.3,82,8,0,0.0
1991,05,29,3_we,x,"PktReg",5576,1018.8,9.5,76,8,0,3.5
1991,05,30,4_th,x,"PktReg",5576,1018.1,10.1,87,8,0,0.7
1991,05,31,5_fr,x,"PktReg",5576,1018.0,9.2,95,8,0,0.0
1991,06,01,6_sa,x,"PktReg; soil min of 12.8 seems too high, changed to 7.8",5576,1018.6,9.2,70,8,0,4.1
1991,06,02,7_su,x,"PktReg",5576,1012.8,10.0,62,7,1,0.5
1991,06,03,1_mo,x,"PktReg",5576,1009.0,9.2,65,5,0,7.0
1991,06,04,2_tu,x,"PktReg",5576,1010.1,10.4,67,6,0,10.2
1991,06,05,3_we,x,"PktReg",5576,1007.3,12.2,65,8,1,1.3
1991,06,06,4_th,x,"PktReg",5576,997.8,14.6,76,7,0,0.7
1991,06,07,5_fr,x,"PktReg",5576,994.1,13.5,85,7,1,0.7
1991,06,08,6_sa,x,"PktReg",5576,1007.3,11.4,82,8,1,0.0
1991,06,09,7_su,x,"PktReg",5576,997.2,15.0,73,6,1,7.4
1991,06,10,1_mo,x,"PktReg",5576,1000.2,14.0,89,7,1,3.2
1991,06,11,2_tu,x,"PktReg",5576,1014.1,13.4,74,8,1,2.4
1991,06,12,3_we,x,"PktReg",5576,1001.5,15.4,77,6,1,5.8
1991,06,13,4_th,x,"PktReg",5576,1000.2,13.5,72,7,0,7.7
1991,06,14,5_fr,x,"PktReg",5576,1006.1,14.6,66,7,1,7.0
1991,06,15,6_sa,x,"PktReg; piche reading for 15th-16th divided equally over both dates",5576,997.8,14.5,87,8,1,0.6
1991,06,16,7_su,x,"PktReg",5576,1006.0,13.4,77,7,1,2.7
1991,06,17,1_mo,x,"PktReg",5576,1009.7,12.9,71,7,0,3.5
1991,06,18,2_tu,x,"PktReg",5576,1009.5,12.5,74,7,1,0.8
1991,06,19,3_we,x,"PktReg",5576,1004.5,12.9,78,7,1,2.7
1991,06,20,4_th,x,"PktReg",5576,1000.2,15.1,71,5,0,3.7
1991,06,21,5_fr,x,"PktReg",5576,1002.1,14.1,90,8,0,8.2
1991,06,22,6_sa,x,"PktReg",5576,1007.2,15.4,74,7,0,3.0
1991,06,23,7_su,x,"PktReg",5576,1011.2,14.0,80,8,1,0.1
1991,06,24,1_mo,x,"PktReg",5576,1012.5,12.9,89,8,1,0.0
1991,06,25,2_tu,x,"PktReg",5576,1006.9,15.9,97,8,1,0.0
1991,06,26,3_we,x,"PktReg",5576,1006.7,15.2,75,5,1,5.8
1991,06,27,4_th,x,"PktReg",5576,1002.5,11.4,95,8,1,1.8
1991,06,28,5_fr,x,"PktReg",5576,1013.0,14.8,78,5,0,7.7
1991,06,29,6_sa,x,"PktReg",5576,1017.8,15.5,64,2,1,10.4
1991,06,30,7_su,x,"PktReg",5576,1013.7,15.4,95,8,1,1.3
1991,07,01,1_mo,x,"PktReg",5576,1012.7,17.0,79,7,0,6.5
1991,07,02,2_tu,x,"PktReg",5576,1012.1,14.8,78,5,1,5.7
1991,07,03,3_we,x,"PktReg",5576,1014.5,17.5,86,7,0,9.3
1991,07,04,4_th,x,"PktReg",5576,1018.0,20.4,78,1,0,12.2
1991,07,05,5_fr,x,"PktReg",5576,1012.4,22.0,72,2,1,13.0
1991,07,06,6_sa,x,"PktReg; piche reading for 6th-7th divided equally over both dates",5576,1013.3,19.1,75,2,0,12.7
1991,07,07,7_su,x,"PktReg",5576,x,18.0,89,6,0,10.7
1991,07,08,1_mo,x,"PktReg",5576,1006.8,15.8,96,8,1,0.2
1991,07,09,2_tu,x,"PktReg",5576,1015.3,16.4,75,7,0,9.3
1991,07,10,3_we,x,"PktReg",5576,1018.8,19.6,66,5,0,12.7
1991,07,11,4_th,x,"PktReg",5576,1007.2,22.8,66,2,1,8.1
1991,07,12,5_fr,x,"PktReg",5576,1012.9,16.3,81,8,0,2.4
1991,07,13,6_sa,x,"PktReg",5576,1011.0,15.7,95,8,0,0.0
1991,07,14,7_su,x,"PktReg",5576,1011.2,18.0,71,7,0,8.1
1991,07,15,1_mo,x,"PktReg; Smortimer/barograph suggests change pressure from 1018.7/1023.4 to 1008.7/1013.4",5576,1008.7,16.5,84,8,0,2.8
1991,07,16,2_tu,x,"PktReg",5576,1011.5,15.9,80,8,1,4.7
1991,07,17,3_we,x,"PktReg",5576,1013.1,16.6,77,5,1,5.2
1991,07,18,4_th,x,"PktReg",5576,1004.4,14.0,88,8,1,5.6
1991,07,19,5_fr,x,"PktReg",5576,1006.3,15.6,83,8,0,2.1
1991,07,20,6_sa,x,"PktReg",5576,1011.8,17.5,80,7,0,6.1
1991,07,21,7_su,x,"PktReg",5576,1016.1,17.8,71,5,0,2.4
1991,07,22,1_mo,x,"PktReg",5576,1015.7,19.0,72,5,0,5.7
1991,07,23,2_tu,x,"PktReg",5576,1006.5,21.0,73,6,1,2.7
1991,07,24,3_we,x,"PktReg",5576,1001.1,15.9,84,7,1,1.1
1991,07,25,4_th,x,"PktReg",5576,1001.8,15.4,91,7,0,6.1
1991,07,26,5_fr,x,"PktReg",5576,1014.2,17.9,75,7,0,7.6
1991,07,27,6_sa,x,"PktReg",5576,1014.7,17.0,84,7,0,8.5
1991,07,28,7_su,x,"PktReg",5576,1012.1,16.4,86,6,0,9.0
1991,07,29,1_mo,x,"PktReg",5576,1005.9,22.3,64,0,1,10.5
1991,07,30,2_tu,x,"PktReg",5576,1004.8,16.8,91,8,1,0.0
1991,07,31,3_we,x,"PktReg",5576,1002.6,18.8,77,5,0,8.1
1991,08,01,4_th,x,"PktReg",5576,1006.8,19.2,74,4,0,7.5
1991,08,02,5_fr,x,"PktReg",5576,1016.1,18.4,72,2,0,9.0
1991,08,03,6_sa,x,"PktReg",5576,1018.5,17.8,81,8,0,0.7
1991,08,04,7_su,x,"PktReg",5576,1019.2,18.1,77,6,0,9.2
1991,08,05,1_mo,x,"PktReg",5576,1013.3,17.1,90,7,1,1.2
1991,08,06,2_tu,x,"PktReg",5576,1005.7,18.5,85,8,0,2.4
1991,08,07,3_we,x,"PktReg",5576,1007.6,17.1,79,8,1,0.1
1991,08,08,4_th,x,"PktReg",5576,1015.1,16.7,80,6,0,11.1
1991,08,09,5_fr,x,"PktReg",5576,1021.5,18.2,70,5,0,8.7
1991,08,10,6_sa,x,"PktReg",5576,1020.6,20.1,76,7,0,7.8
1991,08,11,7_su,x,"PktReg",5576,1016.2,18.4,90,8,0,0.2
1991,08,12,1_mo,x,"PktReg",5576,1015.3,16.2,79,6,0,9.5
1991,08,13,2_tu,x,"PktReg",5576,1014.2,17.8,70,1,0,7.9
1991,08,14,3_we,x,"PktReg",5576,1014.5,19.2,78,7,0,3.6
1991,08,15,4_th,x,"PktReg",5576,1013.4,18.9,68,1,0,12.3
1991,08,16,5_fr,x,"PktReg",5576,1014.6,17.4,71,3,0,8.3
1991,08,17,6_sa,x,"PktReg",5576,1013.2,18.8,83,7,0,10.1
1991,08,18,7_su,x,"PktReg",5576,1018.2,15.2,71,2,0,10.7
1991,08,19,1_mo,x,"PktReg",5576,1017.2,16.2,76,5,0,8.1
1991,08,20,2_tu,x,"PktReg",5576,1017.7,18.2,68,7,0,11.7
1991,08,21,3_we,x,"PktReg",5576,1011.5,18.1,79,7,0,8.3
1991,08,22,4_th,x,"PktReg",5576,1001.2,19.0,83,7,1,1.7
1991,08,23,5_fr,x,"PktReg",5576,1005.4,12.4,90,8,1,1.3
1991,08,24,6_sa,S6,"PktReg",5576,1015.8,16.9,76,6,0,7.6
1991,08,25,7_su,S7,"PktReg",5576,1019.1,19.6,70,0,0,9.6
1991,08,26,1_mo,SM,"PktReg",5576,1018.1,19.8,74,1,0,9.7
1991,08,27,2_tu,x,"PktReg",5576,1022.7,20.1,72,5,0,9.1
1991,08,28,3_we,x,"PktReg",5576,1025.2,16.8,82,7,0,2.8
1991,08,29,4_th,x,"PktReg",5576,1022.8,17.5,70,1,0,11.8
1991,08,30,5_fr,x,"PktReg",5576,1020.5,18.6,74,2,0,11.1
1991,08,31,6_sa,x,"PktReg",5576,1016.6,20.3,74,0,0,11.4
1991,09,01,7_su,x,"PktReg",5576,1013.5,19.1,78,0,0,8.0
1991,09,02,1_mo,x,"PktReg",5576,1018.1,17.6,84,7,0,6.9
1991,09,03,2_tu,x,"PktReg",5576,1024.5,17.9,77,4,0,8.5
1991,09,04,3_we,x,"PktReg",5576,1024.0,16.5,86,8,0,6.6
1991,09,05,4_th,x,"PktReg",5576,1022.4,16.0,87,8,0,8.7
1991,09,06,5_fr,x,"PktReg",5576,1027.0,15.3,67,6,0,6.6
1991,09,07,6_sa,x,"PktReg",5576,1025.3,14.0,72,2,0,8.7
1991,09,08,7_su,x,"PktReg",5576,1019.8,16.1,72,0,0,9.9
1991,09,09,1_mo,x,"PktReg",5576,1015.7,16.2,78,5,0,9.0
1991,09,10,2_tu,x,"PktReg",5576,1012.3,15.9,88,6,0,7.0
1991,09,11,3_we,x,"PktReg",5576,1012.3,15.5,86,8,0,0.0
1991,09,12,4_th,x,"PktReg",5576,1016.2,15.2,63,0,0,8.2
1991,09,13,5_fr,x,"PktReg",5576,1016.7,15.5,74,0,0,7.8
1991,09,14,6_sa,x,"PktReg",5576,1014.2,20.0,77,6,1,3.6
1991,09,15,7_su,x,"PktReg",5576,1012.8,15.9,86,6,1,7.2
1991,09,16,1_mo,x,"PktReg",5576,1010.8,16.6,98,8,1,0.2
1991,09,17,2_tu,x,"PktReg",5576,1015.7,16.3,75,2,0,8.9
1991,09,18,3_we,x,"PktReg",5576,1014.0,15.5,95,8,0,2.5
1991,09,19,4_th,x,"PktReg",5576,1015.7,13.2,77,6,0,7.0
1991,09,20,5_fr,x,"PktReg",5576,1012.8,12.4,72,0,0,9.1
1991,09,21,6_sa,x,"PktReg",5576,1006.2,15.8,82,0,1,6.9
1991,09,22,7_su,x,"PktReg",5576,1001.4,14.2,80,3,0,8.7
1991,09,23,1_mo,x,"PktReg",5576,1006.1,14.7,81,8,0,0.4
1991,09,24,2_tu,x,"PktReg",5576,1000.0,15.5,89,8,1,0.0
1991,09,25,3_we,x,"PktReg",5576,996.8,12.9,93,7,0,3.4
1991,09,26,4_th,x,"PktReg",5576,997.8,12.9,83,6,1,3.9
1991,09,27,5_fr,x,"PktReg",5576,999.5,10.4,88,7,0,0.7
1991,09,28,6_sa,x,"PktReg",5576,984.2,11.9,87,8,1,0.0
1991,09,29,7_su,x,"PktReg",5576,989.2,13.8,95,8,1,0.1
1991,09,30,1_mo,x,"PktReg",5576,999.8,10.2,73,2,1,9.6
1991,10,01,2_tu,x,"PktReg",5576,1001.1,13.4,69,1,0,9.1
1991,10,02,3_we,x,"PktReg",5576,1019.1,12.6,69,1,0,7.7
1991,10,03,4_th,x,"PktReg",5576,1017.0,15.9,86,8,1,2.1
1991,10,04,5_fr,x,"PktReg",5576,1020.6,11.0,85,3,0,7.0
1991,10,05,6_sa,x,"PktReg",5576,1006.4,10.9,91,8,1,0.0
1991,10,06,7_su,x,"PktReg",5576,1016.7,9.3,76,0,0,9.3
1991,10,07,1_mo,x,"PktReg",5576,1007.4,12.1,80,8,0,0.0
1991,10,08,2_tu,x,"PktReg",5576,1000.5,11.9,89,8,1,0.0
1991,10,09,3_we,x,"PktReg",5576,1003.1,13.5,93,7,1,0.0
1991,10,10,4_th,x,"PktReg",5576,1008.7,14.5,93,9,0,1.7
1991,10,11,5_fr,x,"PktReg",5576,996.1,16.1,80,7,1,3.3
1991,10,12,6_sa,x,"PktReg",5576,997.2,13.9,90,7,0,2.2
1991,10,13,7_su,x,"PktReg",5576,998.3,11.1,100,9,1,3.5
1991,10,14,1_mo,x,"PktReg",5576,1000.0,11.4,99,9,0,0.0
1991,10,15,2_tu,x,"PktReg",5576,1006.4,10.3,95,9,1,1.9
1991,10,16,3_we,x,"PktReg",5576,999.1,13.0,93,8,1,1.3
1991,10,17,4_th,x,"PktReg",5576,999.1,8.3,73,3,0,7.3
1991,10,18,5_fr,x,"PktReg",5576,1002.3,9.0,72,8,0,0.7
1991,10,19,6_sa,x,"PktReg",5576,1012.9,5.0,70,0,0,7.9
1991,10,20,7_su,x,"PktReg",5576,1018.1,5.7,80,8,0,1.1
1991,10,21,1_mo,x,"PktReg",5576,1021.6,4.4,98,9,0,6.8
1991,10,22,2_tu,x,"PktReg",5576,1025.8,6.1,99,9,0,1.5
1991,10,23,3_we,x,"PktReg",5576,1028.0,7.1,94,8,0,0.0
1991,10,24,4_th,x,"PktReg",5576,1025.7,8.5,86,8,0,0.0
1991,10,25,5_fr,x,"PktReg",5576,1021.3,9.9,86,6,0,1.8
1991,10,26,6_sa,x,"PktReg",5576,1012.2,9.8,90,8,0,0.0
1991,10,27,7_su,x,"PktReg",5576,1006.1,9.1,85,8,0,0.1
1991,10,28,1_mo,x,"PktReg",5576,1006.5,9.9,99,9,1,0.0
1991,10,29,2_tu,x,"PktReg",5576,1012.7,11.6,95,8,1,0.1
1991,10,30,3_we,x,"PktReg",5576,1005.3,10.0,99,7,0,4.2
1991,10,31,4_th,x,"PktReg; max gust <50 mph",5576,1002.6,11.6,84,8,1,0.1
1991,11,01,5_fr,x,"PktReg",5576,1000.4,14.0,84,6,1,0.2
1991,11,02,6_sa,x,"PktReg",5576,1001.2,11.6,79,6,1,2.3
1991,11,03,7_su,x,"PktReg",5576,983.9,8.9,73,3,1,2.3
1991,11,04,1_mo,x,"PktReg; max gust <60 mph",5576,983.0,4.9,86,2,0,4.5
1991,11,05,2_tu,x,"PktReg",5576,1002.7,4.5,74,7,0,4.7
1991,11,06,3_we,x,"PktReg",5576,1017.0,3.5,86,6,0,0.9
1991,11,07,4_th,x,"PktReg",5576,1011.2,12.3,85,8,1,0.0
1991,11,08,5_fr,x,"PktReg",5576,1008.4,9.7,92,8,1,1.4
1991,11,09,6_sa,x,"PktReg",5576,1011.5,6.0,92,2,0,6.3
1991,11,10,7_su,x,"PktReg",5576,1015.5,2.5,95,7,1,0.0
1991,11,11,1_mo,x,"PktReg; register 50cm/8.2 is too low (big changes); changed to 9.2",5576,1003.4,8.5,92,8,0,0.1
1991,11,12,2_tu,x,"PktReg",5576,1004.1,5.2,87,7,1,0.1
1991,11,13,3_we,x,"PktReg",5576,985.4,4.9,78,2,1,5.8
1991,11,14,4_th,x,"PktReg",5576,986.4,3.5,90,7,0,1.9
1991,11,15,5_fr,x,"PktReg",5576,996.0,2.2,95,3,0,3.3
1991,11,16,6_sa,x,"PktReg",5576,1000.6,2.1,98,9,0,1.3
1991,11,17,7_su,x,"PktReg",5576,1004.9,4.1,92,8,1,0.0
1991,11,18,1_mo,x,"PktReg",5576,992.5,8.5,90,5,1,3.0
1991,11,19,2_tu,x,"PktReg",5576,993.8,8.1,92,8,1,0.0
1991,11,20,3_we,x,"PktReg",5576,1018.4,3.6,83,2,0,5.2
1991,11,21,4_th,x,"PktReg",5576,1022.9,-0.5,97,9,0,0.1
1991,11,22,5_fr,x,"PktReg",5576,1016.9,7.9,93,8,0,0.0
1991,11,23,6_sa,x,"PktReg",5576,1013.5,6.2,89,2,0,2.4
1991,11,24,7_su,x,"PktReg",5576,1008.2,8.5,92,5,0,2.9
